ExperimentName,Subject,Session,Age,Clock.Information,Clock.StartTimeOfDay,Display.RefreshRate,Group,Handedness,RandomSeed,SessionDate,SessionTime,SessionTimeUtc,Sex,Block,Animacy,ButtonDistance,Condition,CorrectPractice,CorrectResponse,CriticalStimuli,DecisionScreen.ACC,DecisionScreen.RT,DecisionScreen.RTTime,FAST,FillerNonsensical,FillerSensical,FillerSentence,ItemNo,Landmark,MainCrossair.RT,MainCrossair.RTTime,MainDecision.ACC,MainDecision.CRESP,MainDecision.RESP,MainDecision.RT,MainDecision.RTTime,MainExperimentFirst,MainExperimentFirst.Cycle,MainExperimentFirst.Sample,MainExperimentSecond,MainExperimentSecond.Cycle,MainExperimentSecond.Sample,MainSentence.RT,MainSentence.RTTime,PracticeList,PracticeList.Cycle,PracticeList.Sample,PracticeSessionTwo,PracticeSessionTwo.Cycle,PracticeSessionTwo.Sample,Procedure,Running,Sensibility,Sentence,SentenceDisplay.RT,SentenceDisplay.RTTime,SentenceToDisplay,SLOW,Type,Verb
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,62,inanimate,close,FILLER,,5,,,,,,,12,The wall is painted white,30,other,656,505189,1,5,5,659,508805,,,,3,1,2,2934,508133,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The wall is painted white,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,63,human,far,FILLER,,9,,,,,,1,,The teacher is puddling across the ceiling,37,across,1013,511332,1,9,9,437,514916,,,,4,1,3,3122,514468,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The teacher is puddling across the ceiling,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,64,inanimate,close,FILLER,,5,,,,,,,5,The house is standing on the hill,23,other,730,517156,1,5,5,562,519908,,,,3,1,4,2173,519332,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The house is standing on the hill,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,65,human,close,FAST,,5,10,,,,The performer is zipping across the stage,,,,10,across,754,522180,1,5,5,381,524420,,,,2,1,5,1850,524036,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The performer is zipping across the stage,The performer is inching across the stage,primary,inch/zip
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,66,human,close,SLOW,,5,18,,,,The football player is dancing across the end zone,,,,18,across,664,526596,1,5,5,440,528292,,,,1,1,6,1245,527844,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The football player is shooting across the end zone,The football player is shooting across the end zone,primary,shoot/dance
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,67,human,far,FILLER,,9,,,,,,9,,The driver is opening across the shelf,45,across,560,530372,1,9,9,442,535108,,,,4,1,7,4274,534660,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The driver is opening across the shelf,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,68,human,far,FILLER,,9,,,,,,7,,The girl is exaggerating under the phone,43,across,402,537028,1,9,9,507,543332,,,,4,1,8,5781,542820,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The girl is exaggerating under the phone,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,69,human,far,FILLER,,9,,,,,,4,,The doctor is flapping across the bark,40,across,399,545251,0,9,5,607,548579,,,,4,1,9,2706,547971,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The doctor is flapping across the bark,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,70,animal,close,FILLER,,5,,,,,,,13,The bee is stinging his arm,31,other,471,550563,1,5,5,503,553795,,,,3,1,10,2711,553283,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The bee is stinging his arm,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,71,human,far,FILLER,,9,,,,,,17,,The clerk is heating in the chips,53,other,346,555651,1,9,9,538,561123,,,,4,1,11,4927,560579,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The clerk is heating in the chips,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,72,inanimate,close,FILLER,,5,,,,,,,3,The cloud is covering up the sun,21,other,339,562979,1,5,5,316,564675,,,,3,1,12,1370,564355,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The cloud is covering up the sun,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,73,animal,close,FILLER,,5,,,,,,,17,The mouse is hiding behind the wall,35,other,282,566467,1,5,5,319,568037,,,,3,1,13,1236,567715,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The mouse is hiding behind the wall,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,74,human,close,SLOW,,5,3,,,,The boy is dashing across the lawn,,,,3,across,378,569923,1,5,5,437,572355,,,,1,1,14,1975,571907,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The boy is crawling across the lawn,The boy is crawling across the lawn,primary,crawl/dash
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,75,human,close,FAST,,5,14,,,,The fireman is running across the rooftop,,,,14,across,538,574403,1,5,5,314,576739,,,,2,1,15,2007,576419,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The fireman is running across the rooftop,The fireman is tiptoing across the rooftop,primary,tiptoe/run
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,76,inanimate,close,FILLER,,5,,,,,,,9,The remote is underneath the couch,27,other,535,578787,1,5,5,373,581571,,,,3,1,16,2388,581186,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The remote is underneath the couch,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,77,human,close,SLOW,,5,8,,,,The student is zooming across the university,,,,7,across,732,583810,1,5,5,345,586050,,,,1,1,17,1873,585698,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The student is meandering across the university,The student is meandering across the university,primary,meander/zoom
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,78,human,close,FAST,,5,2,,,,The runner is sprinting across the track,,,,2,across,764,588322,1,5,5,413,591078,,,,2,1,18,2326,590658,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The runner is sprinting across the track,The runner is limping across the track,primary,limp/sprint
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,79,human,close,FAST,,5,9,,,,The dancer is zipping across the floor,,,,9,across,556,593154,1,5,5,372,594850,,,,2,1,19,1308,594466,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The dancer is zipping across the floor,The dancer is inching across the floor,primary,inch/zip
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,80,animal,close,FILLER,,5,,,,,,,15,The snake is hiding under a rock,33,other,540,596898,1,5,5,340,598338,,,,3,1,20,1081,597986,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The snake is hiding under a rock,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,81,inanimate,far,FILLER,,9,,,,,,28,,The block is piling across the tires,64,across,1271,601122,0,9,5,569,606594,,,,4,1,21,4887,606018,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The block is piling across the tires,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,82,inanimate,close,FILLER,,5,,,,,,,2,The balloon is tied to a string,20,other,377,608482,1,5,5,575,610760,,,,3,1,22,1687,610178,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The balloon is tied to a string,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,83,inanimate,far,FILLER,,9,,,,,,29,,The door is flying across the bandana,65,across,301,612579,1,9,9,476,617954,,,,4,1,23,4888,617473,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The door is flying across the bandana,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,84,human,far,FILLER,,9,,,,,,2,,The mailman is tingling across the silver,38,across,601,620065,0,9,5,406,624417,,,,4,1,24,3923,624001,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The mailman is tingling across the silver,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,85,inanimate,close,FILLER,,5,,,,,,,6,The picture is hanging on the wall,24,other,442,626373,1,5,5,409,627873,,,,3,1,25,1073,627457,,,,,,,MainProcedure,MainExperimentSecond,sensible,,,,The picture is hanging on the wall,,filler_sensible,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,86,human,far,FILLER,,9,,,,,,14,,The trainer is walling up the horse,50,other,377,629761,1,9,9,435,633473,,,,4,1,26,3254,633025,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The trainer is walling up the horse,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,87,inanimate,far,FILLER,,9,,,,,,34,,The cable is babbling under the roof,70,other,377,635361,1,9,9,766,641537,,,,4,1,27,5398,640769,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The cable is babbling under the roof,,filler_nonsense,
marcus_A,11,51352,19,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">3192090000</Frequency><Timestamp dt:dt=""r8"">3.0706750563189E+15</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2014-10-28T21:23:55Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",10/28/14 14:23,75.001,Neekole,right,1680503024,10/28/14,14:23:55,9:23:55 PM,female,88,human,far,FILLER,,9,,,,,,18,,The friend is signing down the lamp,54,other,1110,644161,1,9,9,700,650017,,,,4,1,28,5142,649313,,,,,,,MainProcedure,MainExperimentSecond,nonsense,,,,The friend is signing down the lamp,,filler_nonsense,
